Date;Code;Close;Open;Low;High;Bid;Ask;WeightedAverage;Amount;Volume;NumberOfTrades
04.08.2020;СФОВТБИП01;;;;;65;;;0;0;0
04.08.2020;Petropavl;36,585;37,285;35;37,89;36,62;36,655;35,96;18007300;647569493,5;18495
04.08.2020;СберИОС279;99,8;99,8;99,8;99,8;100,1;102,39;99,8;2002;1997996;4
04.08.2020;СберИОС264;;;;;97,5;99,8;;0;0;0
04.08.2020;СберИОС278;;;;;101,5;;;0;0;0
04.08.2020;Промсвб3P1;100,69;100,03;100,03;100,69;100,3;100,69;100,56;50;50279;2
04.08.2020;ВТБ Б-1-85;99,75;99,56;98,36;99,88;99,7;99,89;99,44;541;537990;19
04.08.2020;СберИОС269;;;;;97,6;98,3;;0;0;0
04.08.2020;СберИОС271;102,2;102,2;102,2;104,24;102,4;103,5;102,2;3402;3476864,4;8
04.08.2020;СберИОС274;102,3;101,4;101,4;102,3;102,3;102,4;101,93;11864;12093306;17
04.08.2020;РЖД 1Б-01;;;;;99;99,99;;0;0;0
04.08.2020;Ульоб35002;100,18;100,26;100;100,26;100,14;100,18;100,1;3483;3486428,8;86
04.08.2020;ХКФинБ1P4;;;;;100;102,69;;0;0;0
04.08.2020;ИА ДОМ14P2;;;;;90;;;0;0;0
04.08.2020;BCS06/25-7;100,05;100,05;100,05;100,05;90;100;100,05;4;400200;1
04.08.2020;СберИОС259;103,3;103,3;103,3;103,3;103,8;104,89;103,3;400;413200;3
04.08.2020;СберИОС268;99,4;99,4;99,4;99,4;99,2;;99,4;26;25844;3
04.08.2020;РСЭКСМБ2Р3;;;;;101,5;102,5;;0;0;0
04.08.2020;СвердлОбл7;100,14;100,15;100;100,15;100,11;100,14;100,05;185;185091,3;14
04.08.2020;ГЕНЕТИКБ01;103,6;103,8;103,37;103,8;103,45;103,75;103,45;681;704505,9;20
04.08.2020;ЭлщитСтБП2;100,07;100,09;100,07;100,12;100,06;100,1;100,1;444;444427,7;35
04.08.2020;ESGR ETF;1085,9;1082,3;1075,3;1088,4;1082,5;1085,9;1080,9;165;178342,3;66
04.08.2020;ВТБ Б-1-78;99,5;102,99;99,5;102,99;96;102,97;99,62;30;29884,9;2
04.08.2020;ВТБ Б-1-81;98,17;100;98,17;100;98,18;100,69;98,87;47;46469,3;3
04.08.2020;ВТБ Б-1-82;96,38;96,38;96,38;96,38;96,38;104,98;96,38;29;27950,2;1
04.08.2020;ВТБ Б-1-84;;;;;99,51;100,2;;0;0;0
04.08.2020;СберИОС280;;;;;98;101;;0;0;0
04.08.2020;ИКС5ФинP12;99,7;99,7;99,69;99,7;99,2;99,7;99,7;1898;1892298,9;7
04.08.2020;БСК 1Р-02;100,67;100,3;100,2;100,68;100,17;100,67;100,24;2372;2377710;14
04.08.2020;Соц.разв01;;;;;90;;;0;0;0
04.08.2020;Соц.разв02;116;116;116;116;115,5;116;116;10;11338,89;2
04.08.2020;SCIP ETF;1259,6;1253,2;1250;1261,2;1241,6;1250,2;1255,6;94;118015,8;11
04.08.2020;ГарИнв1P07;100,3;100,97;100,3;100,97;100,3;100,78;100,74;213;214586,8;20
04.08.2020;MAIL-гдр;2043;2049,8;2016;2062;2041,2;2043;2042,8;227249;464210661,4;17714
04.08.2020;ГПБ Т2-03Д;;;;;;103;;0;0;0
04.08.2020;ВТБ Б-1-83;;;;;99,5;99,6;;0;0;0
04.08.2020;ВТБ Б-1-86;98,99;99,9;98,99;99,9;98,5;103,94;99,05;102;101030,4;8
04.08.2020;ЭТС 1Р03;;;;;102;140;;0;0;0
04.08.2020;ОФЗ 29014;98,25;98,553;98,25;98,59;98,161;98,25;98,313;736909;724478248,98;40
04.08.2020;СберИОС276;;;;;102,1;103,19;;0;0;0
04.08.2020;СберИОС277;;;;;100,2;;;0;0;0
04.08.2020;ЧТПЗ 1P5;99,85;99,9;99,84;99,9;99,84;99,85;99,86;6518;6508593,3;19
04.08.2020;ННК 04;89,49;89,36;89,35;89,49;89,1;89,49;89,4;168;120149,76;11
04.08.2020;ННК 06;89,5;89,3;89,3;89,99;89,34;89,5;89,42;1067;763295,2;16
04.08.2020;ВТБ Б-1-88;99,5;99,99;99,5;99,99;99,5;100;99,52;427;424963;6
04.08.2020;ВТБ Б-1-89;100;100;99,5;100;99,5;100;99,65;13;12955;3
04.08.2020;ГИДРОМАШБ2;101,78;101,8;101,48;101,8;101,78;101,79;101,75;3265;3322277,4;44
04.08.2020;Райфб БР01;;;;;91,1;;;0;0;0
04.08.2020;МосОб34014;100,11;100,95;100,11;100,95;100,11;100,9;100,7;17;17119,5;2
04.08.2020;КОБР-35;;;;;;;;0;0;0
04.08.2020;VTBG ETF;1,2601;1,2415;1,2313;1,2648;1,2589;1,2608;1,2505;6252515;7804031,48;947
04.08.2020;ЯрОбл35018;100,46;100,1;100,1;100,47;100,03;100,46;100,35;25;25086,9;5
04.08.2020;РСХБ Б03RP;100,1;100,2;100,05;100,2;100,05;100,39;100,2;25580;25631150,5;20
04.08.2020;ОГК-2 2Р01;;;;;100,03;100,9;;0;0;0
04.08.2020;ЗПИФ АКЦ 1;;;;;;;;0;0;0
04.08.2020;ВЭБ1P-К253;;;;;100,01;;;0;0;0
04.08.2020;СберИОС282;;;;;98,9;101,39;;0;0;0
04.08.2020;МКБ П14;;;;;80,1;;;0;0;0
04.08.2020;РоялКапБО4;100,09;100,05;100,01;100,1;100,05;100,09;100,08;341;341273,5;28
04.08.2020;СберИОС283;98,5;95,5;95,5;98,5;98,5;99;97,74;3510;3430790;13
04.08.2020;СберИОС285;;;;;98,2;;;0;0;0
04.08.2020;СберИОС288;;;;;96;97,5;;0;0;0
04.08.2020;ИА ДОМ16P2;;;;;90;;;0;0;0
04.08.2020;BCSALORLV3;;;;;83;100;;0;0;0
04.08.2020;СИЛ 1P02;100,43;100,3;100,3;100,43;100,04;100,42;100,4;6;6024,2;3
04.08.2020;ВТБ Б-1-87;99,5;99,51;99,5;99,51;99,51;101,99;99,5;306;304471,9;3
04.08.2020;ВТБ Б-1-90;;;;;99,5;100;;0;0;0
04.08.2020;iMT_FREE01;100,33;100,29;100,2;100,34;100,31;100,33;100,3;15192;15238089,3;529
04.08.2020;СовкмЛ П02;100,4;100,1;100,1;100,4;100,05;100,8;100,12;140;140170;2
04.08.2020;Систем1P14;100,2;100,2;100,1;100,2;100,08;100,2;100,1;13008;13021016;28
04.08.2020;МОЭК БО1P4;100,79;100,79;100,79;100,79;90;100,79;100,79;3;3023,7;1
04.08.2020;СберИОС291;;;;;98,5;;;0;0;0
04.08.2020;ЗПИФ ФПР;1035;1004;1000;1035,9;1030;1035;1024;26501;27136213,5;959
04.08.2020;ВЭБ1P-К252;;;;;98;;;0;0;0
04.08.2020;ВЭБ 1P-21;100,14;100,2;100;100,2;100;100,14;100,06;241119;241271717,3;35
04.08.2020;СберИОС281;;;;;96,03;99,99;;0;0;0
04.08.2020;СберИОС284;;;;;60,3;99,99;;0;0;0
04.08.2020;СберИОС286;95;95;95;95;85,02;95;95;1;950;1
04.08.2020;РоссетБ1Р3;;;;;90;;;0;0;0
04.08.2020;ЛЕГЕНДА1P3;101,5;101,5;101,37;101,51;101,48;101,5;101,43;3926;3982011;56
04.08.2020;ВТБ Б-1-91;99,65;99,51;99,51;102,5;99,65;103,99;100,62;28;28174,4;5
04.08.2020;ВТБ Б-1-92;106;106;106;106;99,5;106;106;2;2120;1
04.08.2020;СберИОС289;95;80,03;80,03;95;95;129,99;85,03;3;2550,8;3
04.08.2020;СберИОС290;;;;;65;100;;0;0;0
04.08.2020;СберИОС292;;;;;92;;100;0;0;0
04.08.2020;ОткрФКИО12;;;;;90;106,5;;0;0;0
04.08.2020;ВТБ Б-1-98;99,76;100;99,7;100,15;99,76;100,14;100,07;2333;2334611,7;26
04.08.2020;Агро-Л 1P1;;;;;90,01;;;0;0;0
04.08.2020;ГПБ002P-14;;;;;80,1;;;0;0;0
04.08.2020;ГПБ002P-15;;;;;90,15;;;0;0;0
04.08.2020;ПозТех-1Р1;103;102,83;102,7;103,24;103;103,09;103,01;9357;9638761,1;155
04.08.2020;ДЭНИКОЛБ1;57,77;57,49;56,3;60;57,71;57,77;58,15;6378;3708546,7;539
04.08.2020;СвердлОбл8;100,08;100,26;100,08;100,26;100,15;100,19;100,14;1946;1948117,4;26
04.08.2020;ВЭБ1P-К256;;;;;99,55;100;;0;0;0
04.08.2020;СберИОС287;;;;;60,14;;;0;0;0
04.08.2020;СберИОС296;;;;;72;;;0;0;0
04.08.2020;СберИОС295;;;;;69,99;;;0;0;0
04.08.2020;РЖД 1Б-02;101,55;101,55;101,55;101,55;101;101,55;101,55;150;152325;2
04.08.2020;БалтЛизБП3;100,5;100,3;100,3;100,64;100,5;100,64;100,6;7083;7125443,1;47
04.08.2020;ГПБ001P17P;100,05;100,03;100,02;100,05;100,02;100,05;100,05;44110;44132022,4;19
04.08.2020;РСетиМР ао;1,186;1,1785;1,1745;1,186;1,179;1,1855;1,178;3676000;4329747,5;233
04.08.2020;РСетиМРБ4;;;;;100,55;101,3;;0;0;0
04.08.2020;РСетиМРБ5;;;;;90;;;0;0;0
04.08.2020;РСетиМРБ10;105,15;105,15;105,15;105,15;104,76;106,97;105,15;2765;2907397,5;4
04.08.2020;РСетиМР1P1;;;;;106;;;0;0;0
04.08.2020;РСетиМР1P2;101;101;101;101;100,8;101,4;101;30;30300;1
04.08.2020;РСетиМР1P3;99,9;99,9;99,9;99,9;99,9;100,05;99,9;100;99900;1
04.08.2020;BCS08/25;100;100;100;100;;100;100;92;9200000;23
04.08.2020;ВТБ Б-1-93;;;;;100,01;102,99;;0;0;0
04.08.2020;ВТБ Б-1-94;;;;;99,5;106;;0;0;0
04.08.2020;ВТБ Б1-100;103,5;102,09;99,5;103,54;99,51;103,3;100,34;166;166572,2;15
04.08.2020;ВТБ Б1-101;;;;;99,5;;;0;0;0
04.08.2020;ПочтаР1P10;100,15;100,29;100,15;100,33;100,15;100,32;100,32;4023;4035936,4;9
04.08.2020;СФОВТБИП03;;;;;100;;;0;0;0
04.08.2020;ДрктЛиз1P5;101,5;100,93;100,2;101,5;100,02;100,45;100,14;939;942530,6;18
